estrategia,mes_absoluto,anio,mes_calendario,fecha,ocupacion_asumida,ingreso_bruto,gastos,ingreso_neto,ingreso_neto_acumulado,balance_acumulado,roi_acumulado
3. Turistico (Airbnb/Booking),199,17,3,2043-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,284911.39962378645,20786.89962378645,1.1973582669627503
4. Mixto (curso+verano),199,17,3,2043-03-01,0.95,833.625,207.83496458333332,625.7900354166667,154610.83479399976,-109513.66520600024,0.6497618608699297
1. Residencial anual,200,17,4,2043-04-01,0.95,912.0,212.92933958333333,699.0706604166667,139814.13208333333,-124310.36791666667,0.5875777771940884
2. Estudiantil x habitacion,200,17,4,2043-04-01,0.95,833.625,207.83496458333332,625.7900354166667,108092.38708333333,-156032.11291666667,0.45426512747776143
3. Turistico (Airbnb/Booking),200,17,4,2043-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,286273.33640420315,22148.836404203146,1.203081892852293
4. Mixto (curso+verano),200,17,4,2043-04-01,0.95,833.625,207.83496458333332,625.7900354166667,155236.62482941643,-108887.87517058357,0.6523917832713445
1. Residencial anual,201,17,5,2043-05-01,0.95,912.0,212.92933958333333,699.0706604166667,140513.20274375,-123611.29725624999,0.5905156660800589
2. Estudiantil x habitacion,201,17,5,2043-05-01,0.95,833.625,207.83496458333332,625.7900354166667,108718.17711875,-155406.32288125,0.4568950498791763
3. Turistico (Airbnb/Booking),201,17,5,2043-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,287706.3856246198,23581.885624619783,1.2091043732911106
4. Mixto (curso+verano),201,17,5,2043-05-01,0.95,833.625,207.83496458333332,625.7900354166667,155862.4148648331,-108262.08513516691,0.6550217056727593
1. Residencial anual,202,17,6,2043-06-01,0.95,912.0,212.92933958333333,699.0706604166667,141212.27340416666,-122912.22659583334,0.5934535549660293
2. Estudiantil x habitacion,202,17,6,2043-06-01,0.95,833.625,207.83496458333332,625.7900354166667,109343.96715416668,-154780.53284583334,0.4595249722805912
3. Turistico (Airbnb/Booking),202,17,6,2043-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,289210.5472850365,25086.047285036475,1.2154257082792035
4. Mixto (curso+verano),202,17,6,2043-06-01,0.95,833.625,207.83496458333332,625.7900354166667,156488.20490024975,-107636.29509975025,0.6576516280741742
1. Residencial anual,203,17,7,2043-07-01,0.95,912.0,212.92933958333333,699.0706604166667,141911.34406458333,-122213.15593541667,0.5963914438519997
2. Estudiantil x habitacion,203,17,7,2043-07-01,0.3,263.25,170.76058958333334,92.48941041666667,109436.45656458334,-154688.04343541665,0.45991366490684316
3. Turistico (Airbnb/Booking),203,17,7,2043-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,290766.76686458336,26642.266864583362,1.2219658199814387
4. Mixto (curso+verano),203,17,7,2043-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,158044.4244797966,-106080.07552020339,0.6641917397764093
1. Residencial anual,204,17,8,2043-08-01,0.95,912.0,212.92933958333333,699.0706604166667,142610.414725,-121514.08527499999,0.5993293327379702
2. Estudiantil x habitacion,204,17,8,2043-08-01,0.3,263.25,170.76058958333334,92.48941041666667,109528.94597500001,-154595.554025,0.46030235753309523
3. Turistico (Airbnb/Booking),204,17,8,2043-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,292342.040965,28217.540964999993,1.2285860095188064
4. Mixto (curso+verano),204,17,8,2043-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,159619.6985802133,-104504.8014197867,0.6708119293137773
1. Residencial anual,205,18,9,2043-09-01,0.95,912.0,212.92933958333333,699.0706604166667,143309.48538541666,-120815.01461458334,0.6022672216239405
2. Estudiantil x habitacion,205,18,9,2043-09-01,0.95,833.625,207.83496458333332,625.7900354166667,110154.73601041667,-153969.76398958333,0.4629322799345101
3. Turistico (Airbnb/Booking),205,18,9,2043-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,293898.2605445469,29773.76054454688,1.2351261212210418
4. Mixto (curso+verano),205,18,9,2043-09-01,0.95,833.625,207.83496458333332,625.7900354166667,160245.48861562996,-103879.01138437004,0.6734418517151921
1. Residencial anual,206,18,10,2043-10-01,0.95,912.0,212.92933958333333,699.0706604166667,144008.55604583333,-120115.94395416667,0.6052051105099111
2. Estudiantil x habitacion,206,18,10,2043-10-01,0.95,833.625,207.83496458333332,625.7900354166667,110780.52604583334,-153343.97395416666,0.46556220233592494
3. Turistico (Airbnb/Booking),206,18,10,2043-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,295402.4222049635,31277.922204963514,1.2414474562091344
4. Mixto (curso+verano),206,18,10,2043-10-01,0.95,833.625,207.83496458333332,625.7900354166667,160871.27865104662,-103253.22134895338,0.6760717741166069
1. Residencial anual,207,18,11,2043-11-01,0.95,912.0,212.92933958333333,699.0706604166667,144707.62670625,-119416.87329374999,0.6081429993958816
2. Estudiantil x habitacion,207,18,11,2043-11-01,0.95,833.625,207.83496458333332,625.7900354166667,111406.31608125,-152718.18391875,0.4681921247373398
3. Turistico (Airbnb/Booking),207,18,11,2043-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,296835.4714253802,32710.97142538021,1.247469936647952
4. Mixto (curso+verano),207,18,11,2043-11-01,0.95,833.625,207.83496458333332,625.7900354166667,161497.0686864633,-102627.43131353671,0.6787016965180218
1. Residencial anual,208,18,12,2043-12-01,0.95,912.0,212.92933958333333,699.0706604166667,145406.69736666666,-118717.80263333334,0.6110808882818519
2. Estudiantil x habitacion,208,18,12,2043-12-01,0.95,833.625,207.83496458333332,625.7900354166667,112032.10611666666,-152092.39388333334,0.47082204713875464
3. Turistico (Airbnb/Booking),208,18,12,2043-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,298197.40820579685,34072.90820579685,1.2531935625374946
4. Mixto (curso+verano),208,18,12,2043-12-01,0.95,833.625,207.83496458333332,625.7900354166667,162122.85872187995,-102001.64127812005,0.6813316189194366
1. Residencial anual,209,18,1,2044-01-01,0.95,912.0,212.92933958333333,699.0706604166667,146105.76802708334,-118018.73197291666,0.6140187771678224
2. Estudiantil x habitacion,209,18,1,2044-01-01,0.95,833.625,207.83496458333332,625.7900354166667,112657.89615208334,-151466.60384791665,0.47345196954016955
3. Turistico (Airbnb/Booking),209,18,1,2044-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,299507.28706708335,35382.78706708335,1.258698411712895
4. Mixto (curso+verano),209,18,1,2044-01-01,0.95,833.625,207.83496458333332,625.7900354166667,162748.6487572966,-101375.85124270339,0.6839615413208515
1. Residencial anual,210,18,2,2044-02-01,0.95,912.0,212.92933958333333,699.0706604166667,146804.8386875,-117319.66131249999,0.6169566660537928
2. Estudiantil x habitacion,210,18,2,2044-02-01,0.95,833.625,207.83496458333332,625.7900354166667,113283.6861875,-150840.81381249998,0.4760818919415844
3. Turistico (Airbnb/Booking),210,18,2,2044-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,300798.1114075,36673.61140749999,1.2641231830531623
4. Mixto (curso+verano),210,18,2,2044-02-01,0.95,833.625,207.83496458333332,625.7900354166667,163374.43879271328,-100750.06120728672,0.6865914637222663
1. Residencial anual,211,18,3,2044-03-01,0.95,912.0,212.92933958333333,699.0706604166667,147503.90934791666,-116620.59065208334,0.6198945549397632
2. Estudiantil x habitacion,211,18,3,2044-03-01,0.95,833.625,207.83496458333332,625.7900354166667,113909.47622291667,-150215.02377708332,0.47871181434299925
3. Turistico (Airbnb/Booking),211,18,3,2044-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,302107.9902687865,37983.490268786496,1.2696280322285627
4. Mixto (curso+verano),211,18,3,2044-03-01,0.95,833.625,207.83496458333332,625.7900354166667,164000.22882812994,-100124.27117187006,0.6892213861236812
1. Residencial anual,212,18,4,2044-04-01,0.95,912.0,212.92933958333333,699.0706604166667,148202.98000833334,-115921.51999166666,0.6228324438257338
2. Estudiantil x habitacion,212,18,4,2044-04-01,0.95,833.625,207.83496458333332,625.7900354166667,114535.26625833333,-149589.23374166666,0.48134173674441405
3. Turistico (Airbnb/Booking),212,18,4,2044-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,303469.92704920314,39345.427049203136,1.2753516581181052
4. Mixto (curso+verano),212,18,4,2044-04-01,0.95,833.625,207.83496458333332,625.7900354166667,164626.01886354663,-99498.48113645337,0.6918513085250961
1. Residencial anual,213,18,5,2044-05-01,0.95,912.0,212.92933958333333,699.0706604166667,148902.05066875,-115222.44933125001,0.6257703327117041
2. Estudiantil x habitacion,213,18,5,2044-05-01,0.95,833.625,207.83496458333332,625.7900354166667,115161.05629375,-148963.44370625,0.48397165914582896
3. Turistico (Airbnb/Booking),213,18,5,2044-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,304902.97626961983,40778.47626961983,1.281374138556923
4. Mixto (curso+verano),213,18,5,2044-05-01,0.95,833.625,207.83496458333332,625.7900354166667,165251.8088989633,-98872.6911010367,0.694481230926511
1. Residencial anual,214,18,6,2044-06-01,0.95,912.0,212.92933958333333,699.0706604166667,149601.12132916666,-114523.37867083334,0.6287082215976746
2. Estudiantil x habitacion,214,18,6,2044-06-01,0.95,833.625,207.83496458333332,625.7900354166667,115786.84632916667,-148337.65367083333,0.4866015815472438
3. Turistico (Airbnb/Booking),214,18,6,2044-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,306407.13793003646,42282.637930036464,1.2876954735450157
4. Mixto (curso+verano),214,18,6,2044-06-01,0.95,833.625,207.83496458333332,625.7900354166667,165877.59893437996,-98246.90106562004,0.6971111533279258
1. Residencial anual,215,18,7,2044-07-01,0.95,912.0,212.92933958333333,699.0706604166667,150300.19198958334,-113824.30801041666,0.631646110483645
2. Estudiantil x habitacion,215,18,7,2044-07-01,0.3,263.25,170.76058958333334,92.48941041666667,115879.33573958333,-148245.16426041667,0.48699027417349583
3. Turistico (Airbnb/Booking),215,18,7,2044-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,307963.35750958335,43838.85750958335,1.294235585247251
4. Mixto (curso+verano),215,18,7,2044-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,167433.81851392682,-96690.68148607318,0.7036512650301611
1. Residencial anual,216,18,8,2044-08-01,0.95,912.0,212.92933958333333,699.0706604166667,150999.26265,-113125.23735000001,0.6345839993696154
2. Estudiantil x habitacion,216,18,8,2044-08-01,0.3,263.25,170.76058958333334,92.48941041666667,115971.82515,-148152.67485,0.48737896679974785
3. Turistico (Airbnb/Booking),216,18,8,2044-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,309538.63161,45414.13160999998,1.3008557747846186
4. Mixto (curso+verano),216,18,8,2044-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,169009.09261434348,-95115.40738565652,0.7102714545675288
1. Residencial anual,217,19,9,2044-09-01,0.95,912.0,212.92933958333333,699.0706604166667,151698.33331041667,-112426.16668958333,0.6375218882555859
2. Estudiantil x habitacion,217,19,9,2044-09-01,0.95,833.625,207.83496458333332,625.7900354166667,116597.61518541667,-147526.88481458335,0.4900088892011627
3. Turistico (Airbnb/Booking),217,19,9,2044-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,311094.85118954687,46970.35118954687,1.3073958864868538
4. Mixto (curso+verano),217,19,9,2044-09-01,0.95,833.625,207.83496458333332,625.7900354166667,169634.88264976014,-94489.61735023986,0.7129013769689436
1. Residencial anual,218,19,10,2044-10-01,0.95,912.0,212.92933958333333,699.0706604166667,152397.40397083334,-111727.09602916666,0.6404597771415564
2. Estudiantil x habitacion,218,19,10,2044-10-01,0.95,833.625,207.83496458333332,625.7900354166667,117223.40522083333,-146901.09477916668,0.49263881160257755
3. Turistico (Airbnb/Booking),218,19,10,2044-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,312599.0128499635,48474.5128499635,1.3137172214749464
4. Mixto (curso+verano),218,19,10,2044-10-01,0.95,833.625,207.83496458333332,625.7900354166667,170260.6726851768,-93863.8273148232,0.7155312993703585
1. Residencial anual,219,19,11,2044-11-01,0.95,912.0,212.92933958333333,699.0706604166667,153096.47463125,-111028.02536875001,0.6433976660275268
2. Estudiantil x habitacion,219,19,11,2044-11-01,0.95,833.625,207.83496458333332,625.7900354166667,117849.19525625001,-146275.30474375,0.49526873400399246
3. Turistico (Airbnb/Booking),219,19,11,2044-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,314032.0620703802,49907.5620703802,1.3197397019137642
4. Mixto (curso+verano),219,19,11,2044-11-01,0.95,833.625,207.83496458333332,625.7900354166667,170886.4627205935,-93238.0372794065,0.7181612217717734
1. Residencial anual,220,19,12,2044-12-01,0.95,912.0,212.92933958333333,699.0706604166667,153795.54529166667,-110328.95470833333,0.6463355549134973
2. Estudiantil x habitacion,220,19,12,2044-12-01,0.95,833.625,207.83496458333332,625.7900354166667,118474.98529166667,-145649.51470833333,0.4978986564054073
3. Turistico (Airbnb/Booking),220,19,12,2044-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,315393.99885079684,51269.49885079684,1.3254633278033068
4. Mixto (curso+verano),220,19,12,2044-12-01,0.95,833.625,207.83496458333332,625.7900354166667,171512.25275601016,-92612.24724398984,0.7207911441731883
1. Residencial anual,221,19,1,2045-01-01,0.95,912.0,212.92933958333333,699.0706604166667,154494.61595208335,-109629.88404791665,0.6492734437994677
2. Estudiantil x habitacion,221,19,1,2045-01-01,0.95,833.625,207.83496458333332,625.7900354166667,119100.77532708333,-145023.72467291667,0.5005285788068222
3. Turistico (Airbnb/Booking),221,19,1,2045-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,316703.87771208334,52579.37771208334,1.330968176978707
4. Mixto (curso+verano),221,19,1,2045-01-01,0.95,833.625,207.83496458333332,625.7900354166667,172138.04279142682,-91986.45720857318,0.7234210665746031
1. Residencial anual,222,19,2,2045-02-01,0.95,912.0,212.92933958333333,699.0706604166667,155193.6866125,-108930.8133875,0.6522113326854381
2. Estudiantil x habitacion,222,19,2,2045-02-01,0.95,833.625,207.83496458333332,625.7900354166667,119726.5653625,-144397.9346375,0.503158501208237
3. Turistico (Airbnb/Booking),222,19,2,2045-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,317994.7020525,53870.20205249998,1.3363929483189745
4. Mixto (curso+verano),222,19,2,2045-02-01,0.95,833.625,207.83496458333332,625.7900354166667,172763.83282684349,-91360.66717315651,0.726050988976018
1. Residencial anual,223,19,3,2045-03-01,0.95,912.0,212.92933958333333,699.0706604166667,155892.75727291667,-108231.74272708333,0.6551492215714085
2. Estudiantil x habitacion,223,19,3,2045-03-01,0.95,833.625,207.83496458333332,625.7900354166667,120352.35539791668,-143772.1446020833,0.5057884236096519
3. Turistico (Airbnb/Booking),223,19,3,2045-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,319304.5809137865,55180.080913786485,1.3418977974943749
4. Mixto (curso+verano),223,19,3,2045-03-01,0.95,833.625,207.83496458333332,625.7900354166667,173389.62286226015,-90734.87713773985,0.7286809113774328
1. Residencial anual,224,19,4,2045-04-01,0.95,912.0,212.92933958333333,699.0706604166667,156591.82793333335,-107532.67206666665,0.6580871104573791
2. Estudiantil x habitacion,224,19,4,2045-04-01,0.95,833.625,207.83496458333332,625.7900354166667,120978.14543333334,-143146.35456666665,0.5084183460110667
3. Turistico (Airbnb/Booking),224,19,4,2045-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,320666.5176942031,56542.017694203125,1.3476214233839172
4. Mixto (curso+verano),224,19,4,2045-04-01,0.95,833.625,207.83496458333332,625.7900354166667,174015.4128976768,-90109.08710232319,0.7313108337788478
1. Residencial anual,225,19,5,2045-05-01,0.95,912.0,212.92933958333333,699.0706604166667,157290.89859375,-106833.60140625,0.6610249993433495
2. Estudiantil x habitacion,225,19,5,2045-05-01,0.95,833.625,207.83496458333332,625.7900354166667,121603.93546875,-142520.56453124998,0.5110482684124816
3. Turistico (Airbnb/Booking),225,19,5,2045-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,322099.5669146198,57975.06691461982,1.353643903822735
4. Mixto (curso+verano),225,19,5,2045-05-01,0.95,833.625,207.83496458333332,625.7900354166667,174641.20293309347,-89483.29706690653,0.7339407561802626
1. Residencial anual,226,19,6,2045-06-01,0.95,912.0,212.92933958333333,699.0706604166667,157989.96925416667,-106134.53074583333,0.6639628882293199
2. Estudiantil x habitacion,226,19,6,2045-06-01,0.95,833.625,207.83496458333332,625.7900354166667,122229.72550416666,-141894.77449583332,0.5136781908138964
3. Turistico (Airbnb/Booking),226,19,6,2045-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,323603.72857503645,59479.22857503645,1.3599652388108276
4. Mixto (curso+verano),226,19,6,2045-06-01,0.95,833.625,207.83496458333332,625.7900354166667,175266.99296851014,-88857.50703148986,0.7365706785816774
1. Residencial anual,227,19,7,2045-07-01,0.95,912.0,212.92933958333333,699.0706604166667,158689.03991458332,-105435.46008541668,0.6669007771152903
2. Estudiantil x habitacion,227,19,7,2045-07-01,0.3,263.25,170.76058958333334,92.48941041666667,122322.21491458334,-141802.28508541666,0.5140668834401485
3. Turistico (Airbnb/Booking),227,19,7,2045-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,325159.94815458334,61035.44815458334,1.366505350513063
4. Mixto (curso+verano),227,19,7,2045-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,176823.212548057,-87301.287451943,0.7431107902839126
1. Residencial anual,228,19,8,2045-08-01,0.95,912.0,212.92933958333333,699.0706604166667,159388.110575,-104736.389425,0.6698386660012607
2. Estudiantil x habitacion,228,19,8,2045-08-01,0.3,263.25,170.76058958333334,92.48941041666667,122414.704325,-141709.795675,0.5144555760664005
3. Turistico (Airbnb/Booking),228,19,8,2045-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,326735.222255,62610.72225499997,1.3731255400504307
4. Mixto (curso+verano),228,19,8,2045-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,178398.48664847368,-85726.01335152632,0.7497309798212805
1. Residencial anual,229,20,9,2045-09-01,0.95,912.0,212.92933958333333,699.0706604166667,160087.18123541668,-104037.31876458332,0.6727765548872312
2. Estudiantil x habitacion,229,20,9,2045-09-01,0.95,833.625,207.83496458333332,625.7900354166667,123040.49436041668,-141084.00563958334,0.5170854984678154
3. Turistico (Airbnb/Booking),229,20,9,2045-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,328291.44183454686,64166.94183454686,1.379665651752666
4. Mixto (curso+verano),229,20,9,2045-09-01,0.95,833.625,207.83496458333332,625.7900354166667,179024.27668389035,-85100.22331610965,0.7523609022226954
1. Residencial anual,230,20,10,2045-10-01,0.95,912.0,212.92933958333333,699.0706604166667,160786.25189583332,-103338.24810416668,0.6757144437732017
2. Estudiantil x habitacion,230,20,10,2045-10-01,0.95,833.625,207.83496458333332,625.7900354166667,123666.28439583334,-140458.21560416667,0.5197154208692303
3. Turistico (Airbnb/Booking),230,20,10,2045-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,329795.60349496355,65671.10349496355,1.3859869867407588
4. Mixto (curso+verano),230,20,10,2045-10-01,0.95,833.625,207.83496458333332,625.7900354166667,179650.066719307,-84474.43328069299,0.7549908246241102
1. Residencial anual,231,20,11,2045-11-01,0.95,912.0,212.92933958333333,699.0706604166667,161485.32255625,-102639.17744375,0.6786523326591721
2. Estudiantil x habitacion,231,20,11,2045-11-01,0.95,833.625,207.83496458333332,625.7900354166667,124292.07443125,-139832.42556875,0.5223453432706451
3. Turistico (Airbnb/Booking),231,20,11,2045-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,331228.6527153802,67104.15271538019,1.3920094671795764
4. Mixto (curso+verano),231,20,11,2045-11-01,0.95,833.625,207.83496458333332,625.7900354166667,180275.85675472367,-83848.64324527633,0.757620747025525
1. Residencial anual,232,20,12,2045-12-01,0.95,912.0,212.92933958333333,699.0706604166667,162184.39321666668,-101940.10678333332,0.6815902215451426
2. Estudiantil x habitacion,232,20,12,2045-12-01,0.95,833.625,207.83496458333332,625.7900354166667,124917.86446666667,-139206.63553333335,0.52497526567206
3. Turistico (Airbnb/Booking),232,20,12,2045-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,332590.5894957969,68466.08949579688,1.397733093069119
4. Mixto (curso+verano),232,20,12,2045-12-01,0.95,833.625,207.83496458333332,625.7900354166667,180901.64679014034,-83222.85320985966,0.7602506694269399
1. Residencial anual,233,20,1,2046-01-01,0.95,912.0,212.92933958333333,699.0706604166667,162883.46387708333,-101241.03612291667,0.684528110431113
2. Estudiantil x habitacion,233,20,1,2046-01-01,0.95,833.625,207.83496458333332,625.7900354166667,125543.65450208333,-138580.84549791669,0.5276051880734748
3. Turistico (Airbnb/Booking),233,20,1,2046-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,333900.46835708333,69775.96835708333,1.4032379422445191
4. Mixto (curso+verano),233,20,1,2046-01-01,0.95,833.625,207.83496458333332,625.7900354166667,181527.436825557,-82597.063174443,0.7628805918283547
1. Residencial anual,234,20,2,2046-02-01,0.95,912.0,212.92933958333333,699.0706604166667,163582.5345375,-100541.9654625,0.6874659993170834
2. Estudiantil x habitacion,234,20,2,2046-02-01,0.95,833.625,207.83496458333332,625.7900354166667,126169.4445375,-137955.0554625,0.5302351104748897
3. Turistico (Airbnb/Booking),234,20,2,2046-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,335191.2926975,71066.79269749997,1.4086627135847867
4. Mixto (curso+verano),234,20,2,2046-02-01,0.95,833.625,207.83496458333332,625.7900354166667,182153.22686097366,-81971.27313902634,0.7655105142297696
1. Residencial anual,235,20,3,2046-03-01,0.95,912.0,212.92933958333333,699.0706604166667,164281.60519791668,-99842.89480208332,0.6904038882030539
2. Estudiantil x habitacion,235,20,3,2046-03-01,0.95,833.625,207.83496458333332,625.7900354166667,126795.23457291667,-137329.26542708333,0.5328650328763046
3. Turistico (Airbnb/Booking),235,20,3,2046-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,336501.1715587865,72376.67155878647,1.4141675627601868
4. Mixto (curso+verano),235,20,3,2046-03-01,0.95,833.625,207.83496458333332,625.7900354166667,182779.01689639033,-81345.48310360967,0.7681404366311844
1. Residencial anual,236,20,4,2046-04-01,0.95,912.0,212.92933958333333,699.0706604166667,164980.67585833333,-99143.82414166667,0.6933417770890243
2. Estudiantil x habitacion,236,20,4,2046-04-01,0.95,833.625,207.83496458333332,625.7900354166667,127421.02460833333,-136703.47539166667,0.5354949552777194
3. Turistico (Airbnb/Booking),236,20,4,2046-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,337863.1083392031,73738.60833920311,1.4198911886497294
4. Mixto (curso+verano),236,20,4,2046-04-01,0.95,833.625,207.83496458333332,625.7900354166667,183404.80693180702,-80719.69306819298,0.7707703590325994
1. Residencial anual,237,20,5,2046-05-01,0.95,912.0,212.92933958333333,699.0706604166667,165679.74651875,-98444.75348125,0.6962796659749948
2. Estudiantil x habitacion,237,20,5,2046-05-01,0.95,833.625,207.83496458333332,625.7900354166667,128046.81464375,-136077.68535625,0.5381248776791343
3. Turistico (Airbnb/Booking),237,20,5,2046-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,339296.1575596198,75171.65755961981,1.4259136690885472
4. Mixto (curso+verano),237,20,5,2046-05-01,0.95,833.625,207.83496458333332,625.7900354166667,184030.59696722368,-80093.90303277632,0.7734002814340142
1. Residencial anual,238,20,6,2046-06-01,0.95,912.0,212.92933958333333,699.0706604166667,166378.81717916665,-97745.68282083335,0.6992175548609652
2. Estudiantil x habitacion,238,20,6,2046-06-01,0.95,833.625,207.83496458333332,625.7900354166667,128672.60467916667,-135451.8953208333,0.5407548000805492
3. Turistico (Airbnb/Booking),238,20,6,2046-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,340800.3192200365,76675.8192200365,1.43223500407664
4. Mixto (curso+verano),238,20,6,2046-06-01,0.95,833.625,207.83496458333332,625.7900354166667,184656.38700264035,-79468.11299735965,0.7760302038354291
1. Residencial anual,239,20,7,2046-07-01,0.95,912.0,212.92933958333333,699.0706604166667,167077.88783958333,-97046.61216041667,0.7021554437469356
2. Estudiantil x habitacion,239,20,7,2046-07-01,0.3,263.25,170.76058958333334,92.48941041666667,128765.09408958333,-135359.40591041668,0.5411434927068012
3. Turistico (Airbnb/Booking),239,20,7,2046-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,342356.53879958333,78232.03879958333,1.438775115778875
4. Mixto (curso+verano),239,20,7,2046-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,186212.6065821872,-77911.8934178128,0.7825703155376642
1. Residencial anual,240,20,8,2046-08-01,0.95,912.0,212.92933958333333,699.0706604166667,167776.9585,-96347.54149999999,0.7050933326329061
2. Estudiantil x habitacion,240,20,8,2046-08-01,0.3,263.25,170.76058958333334,92.48941041666667,128857.58350000001,-135266.9165,0.5415321853330533
3. Turistico (Airbnb/Booking),240,20,8,2046-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,343931.8129,79807.31290000002,1.445395305316243
4. Mixto (curso+verano),240,20,8,2046-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,187787.88068260386,-76336.61931739614,0.789190505075032
1. Residencial anual,241,21,9,2046-09-01,0.95,912.0,212.92933958333333,699.0706604166667,168476.02916041666,-95648.47083958334,0.7080312215188764
2. Estudiantil x habitacion,241,21,9,2046-09-01,0.95,833.625,207.83496458333332,625.7900354166667,129483.37353541667,-134641.12646458333,0.544162107734468
3. Turistico (Airbnb/Booking),241,21,9,2046-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,345488.03247954685,81363.53247954685,1.451935417018478
4. Mixto (curso+verano),241,21,9,2046-09-01,0.95,833.625,207.83496458333332,625.7900354166667,188413.67071802053,-75710.82928197947,0.7918204274764469
1. Residencial anual,242,21,10,2046-10-01,0.95,912.0,212.92933958333333,699.0706604166667,169175.09982083333,-94949.40017916667,0.710969110404847
2. Estudiantil x habitacion,242,21,10,2046-10-01,0.95,833.625,207.83496458333332,625.7900354166667,130109.16357083333,-134015.33642916667,0.5467920301358828
3. Turistico (Airbnb/Booking),242,21,10,2046-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,346992.19413996354,82867.69413996354,1.4582567520065708
4. Mixto (curso+verano),242,21,10,2046-10-01,0.95,833.625,207.83496458333332,625.7900354166667,189039.4607534372,-75085.03924656281,0.7944503498778617
1. Residencial anual,243,21,11,2046-11-01,0.95,912.0,212.92933958333333,699.0706604166667,169874.17048125,-94250.32951874999,0.7139069992908175
